url;href;status
"http://worldcoffeeportal.com/";"http://www.worldcoffeeportal.com/";"200"
"http://www.worldcoffeeportal.com/";"https://www.worldcoffeeportal.com/";"200"
"https://www.worldcoffeeportal.com/";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/";"/";"200"
"https://www.worldcoffeeportal.com/";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/";"/Contact";"200"
"https://www.worldcoffeeportal.com/";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/";"https://www.worldcoffeeportal.com/Research/LatestReports/GlobalOverview21";"200"
"https://www.worldcoffeeportal.com/";"https://www.worldcoffeeportal.com/Latest/News/2021/May/The-UK-s-premium-automated-coffee-sector-doubles-i";"200"
"https://www.worldcoffeeportal.com/";"https://www.worldcoffeeportal.com/Latest/News/2021/February/Covid-19-winds-back-seven-years-sales-growth-for-U";"200"
"https://www.worldcoffeeportal.com/";"/getdoc/c85050f4-4afb-4491-97bc-1f1dd0082599/Podcast";"200"
"https://www.worldcoffeeportal.com/";"/Latest/News/2021/September/Bluestone-Lane-bucks-US-staff-shortages-in-success";"200"
"https://www.worldcoffeeportal.com/";"/Latest/News/2021/September/The-London-Coffee-Festival-returns-for-10th-annive";"200"
"https://www.worldcoffeeportal.com/";"/Latest/News/2021/September/Pret-A-Manger-launches-US-coffee-subscription-serv";"200"
"https://www.worldcoffeeportal.com/";"/Latest/News/2021/September/Costa-Cruises-to-serve-Caffe-Vergnano-coffee-acros";"200"
"https://www.worldcoffeeportal.com/";"/Latest/News/2021/September/Low-city-centre-footfall-remains-biggest-issue-for";"200"
"https://www.worldcoffeeportal.com/";"/Latest/InsightAnalysis/2021/September/Q-A-Xiomara-J-Paredes-on-Fairtrade-s-pioneering-wo";"200"
"https://www.worldcoffeeportal.com/";"/5THWAVE/Podcast/2021/Celebrating-the-true-artisan";"200"
"https://www.worldcoffeeportal.com/";"/5THWAVE/Podcast/2021/Environmental-sustainability-at-origin";"200"
"https://www.worldcoffeeportal.com/";"/Research/LatestReports.aspx";"200"
"https://www.worldcoffeeportal.com/";"/Research/LatestReports/CakesShakesTeaBreaks21";"200"
"https://www.worldcoffeeportal.com/";"/Research/LatestReports/GlobalOverview21";"200"
"https://www.worldcoffeeportal.com/";"/Research/LatestReports/AutomatedCoffeeUK21";"200"
"https://www.worldcoffeeportal.com/";"/Research/LatestReports/ProjectCafeEurope21";"200"
"https://www.worldcoffeeportal.com/";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/contact";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/contact";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/contact";"/";"200"
"https://www.worldcoffeeportal.com/contact";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/contact";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/contact";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/contact";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/contact";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/contact";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/contact";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/contact";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/contact";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/contact";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/contact";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/contact";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/contact";"/Contact";"200"
"https://www.worldcoffeeportal.com/contact";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/contact";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/contact";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/contact";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/contact";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/contact";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Contact";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Magazine";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Contact";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Research/UpcomingReports/ProjectCafeUSA22";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Research/UpcomingReports/ProjectCafeUK22";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Research/UpcomingReports/ProjectCafeEurope22";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/Research/UpcomingReports";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Contact";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/About/WhoWeAre";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/login";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/login";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/login";"/";"200"
"https://www.worldcoffeeportal.com/login";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/login";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/login";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/login";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/login";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/login";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/login";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/login";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/login";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/login";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/login";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/login";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/login";"/Contact";"200"
"https://www.worldcoffeeportal.com/login";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/login";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/login";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/login";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/login";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/login";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Contact";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"https://www.worldcoffeeportal.com/5THWAVE";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Files/WCP/FifthWaveMagazines/preview/costa-coca-cola.jpg";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Files/WCP/FifthWaveMagazines/preview/euro-latte-Index.jpg";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Subscription/Subscribe";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Contact";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/CakesShakesTeaBreaks21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/GlobalOverview21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/AutomatedCoffeeUK21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeEurope21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeFrance21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeGermany21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeScandinavia21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeUK21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeUSA21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeEastAsia21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeCanada21";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/FutureCoffeeUK20";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/RiseIndependentsUK20";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeNetherlands20";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeIreland20";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectIcedUSA20";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Research/LatestReports/ProjectCafeMiddleEast19";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/Research/LatestReports";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Contact";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"https://www.worldcoffeeportal.com/MediaLibrary/WorldCoffeePortal/WCPDownloads/Infographics/5th-Wave-matrix-2019.jpg";"404"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/News/2019/July/Independent-Cafes-Fly-the-Flag-for-UK-Coffee-Innov";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/InsightAnalysis/2019/May/Coffee-shops-need-to-market-like-the-year-we-live";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/News/2018/Blue-Bottle-Coffee-enters-third-global-market-with";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/InsightAnalysis/2021/September/Q-A-Xiomara-J-Paredes-on-Fairtrade-s-pioneering-wo";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/5THWAVE/Podcast/2021/Celebrating-the-true-artisan";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/5THWAVE/Podcast/2021/Environmental-sustainability-at-origin";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Latest/InsightAnalysis/2021/September/A-kinder-cup-of-coffee-Eric-Derie-on-Alpro-s-ambit";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/Careers-in-Coffee";"200"
"https://www.worldcoffeeportal.com/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"/PrivacyPolicy";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"https://www.worldcoffeeportal.com/contact";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"https://www.worldcoffeeportal.com/login";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Research/LatestReports";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Research/UpcomingReports";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Latest/InsightAnalysis/2019/May/Explainer-What-is-the-5th-Wave-of-coffee";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/5THWAVE/Magazine";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/5THWAVE/Subscription/Subscribe";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/5THWAVE/Podcast";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/About/WhoWeAre";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Latest/InsightAnalysis";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Latest/News";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Latest/Infographics";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Latest/Videos";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Events/Global-Coffee-Network";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Contact";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/5THWAVE";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/About/MediaCentre";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Events/European-Coffee-Symposium";"404"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/Events/UK-Coffee-Leader-Summit";"404"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"https://www.worldcoffeeportal.com/5THWAVE";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/5THWAVE/Podcast/2021/Celebrating-the-true-artisan";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/5THWAVE/Podcast/2021/Environmental-sustainability-at-origin";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/5THWAVE/Podcast/2021/The-critical-role-of-the-general-manager";"200"
"https://www.worldcoffeeportal.com/5THWAVE/Podcast";"/5THWAVE/Podcast/2021/Parallels-between-wine-and-coffee";"200"
